X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
238116.471099999,695501.024,4327286,2026/01/13 00:00:00+00,13:06:00,CST,0.3,"Little Oyster Bar Point; NW of (North Bay)",30.256889,-85.684222,Karenia brevis,32667,HABW260114-014
783735.896899998,171628.0006,4327287,2026/01/13 00:00:00+00,10:29:00,EST,0.5,Sands Cut (Biscayne Bay),25.49465,-80.17763,Karenia brevis,0,HABW260114-015
783931.827799998,174605.0841,4327288,2026/01/13 00:00:00+00,10:11:00,EST,0.5,Lewis Cut (Biscayne Bay),25.52142,-80.17476,Karenia brevis,0,HABW260114-016
241811.3402,695648.4915,4327289,2026/01/13 00:00:00+00,13:12:00,CST,0.3,"Bailey Bridge; E of (North Bay)",30.258667,-85.645806,Karenia brevis,7000,HABW260114-017
740298.106800001,450402.4366,4327290,2026/01/13 00:00:00+00,09:15:00,EST,0.5,"Ballyshannon Street; E of",28.0164,-80.532,Karenia brevis,0,HABW260114-018
739645.204500001,450228.5486,4327291,2026/01/13 00:00:00+00,10:00:00,EST,0.5,"Macfarlane Street; W of (Indian River)",28.015,-80.5387,Karenia brevis,0,HABW260114-019
316601.824299999,628591.5901,4327292,2026/01/12 00:00:00+00,09:31:00,EST,0.3,St. George Island Lighthouse Beach,29.66148,-84.862836,Karenia brevis,0,HABW260114-020
535352.3517,420596.6409,4327293,2026/01/14 00:00:00+00,08:38:00,EST,0.5,North Shore Park Beach (Middle Tampa Bay),27.7843,-82.6237,Karenia brevis,0,HABW260114-021
535039.819899999,419515.8815,4327294,2026/01/14 00:00:00+00,08:18:00,EST,0.5,Spa Beach (Middle Tampa Bay),27.7746,-82.627,Karenia brevis,0,HABW260114-022
534772.653099999,417002.9767,4327295,2026/01/14 00:00:00+00,08:00:00,EST,0.5,Lassing Park (Middle Tampa Bay),27.752,-82.63,Karenia brevis,0,HABW260114-023
636831.428100001,87053.6363000004,4327296,2025/12/12 00:00:00+00,09:38:00,EST,0.5,"Marvin Key; 3.9 mi N of",24.76532,-81.65648,Karenia brevis,0,HABW251216-035
464328.1767,436747.936,4327297,2025/11/24 00:00:00+00,,,0.5,"Morgan Park; 31 mi W of",27.935,-83.345,Karenia brevis,0,HABW251216-036
464328.1767,436747.936,4327298,2025/11/24 00:00:00+00,,,25,"Morgan Park; 31 mi W of",27.935,-83.345,Karenia brevis,0,HABW251216-037
628001.7256,85190.3925000001,4327299,2025/12/12 00:00:00+00,09:53:00,EST,0.5,"West Harbor Key; 6.6 mi N of",24.75,-81.74417,Karenia brevis,0,HABW251216-038
618748.436099999,83071.0417999998,4327300,2025/12/12 00:00:00+00,10:10:00,EST,0.5,"Key West; 12 mi N of",24.73238,-81.83607,Karenia brevis,0,HABW251217-001
609923.205699999,81240.7921000002,4327301,2025/12/12 00:00:00+00,10:25:00,EST,0.5,Smith Shoals,24.71724,-81.92366,Karenia brevis,0,HABW251217-002
599725.568399999,81156.3893999998,4327302,2025/12/12 00:00:00+00,10:43:00,EST,0.5,"Key West; 18 mi NW of",24.71799,-82.02452,Karenia brevis,0,HABW251217-003
589704.227400001,80924.4786,4327303,2025/12/12 00:00:00+00,11:01:00,EST,0.5,"Marquesas Keys; 8.3 mi N of",24.71731,-82.12366,Karenia brevis,0,HABW251217-004
611576.454100002,77193.4515000004,4327304,2025/12/12 00:00:00+00,11:47:00,EST,0.5,"Key West; 10 mi NW of",24.68048,-81.90799,Karenia brevis,0,HABW251217-005
612634.032699998,72831.4478000002,4327305,2025/12/12 00:00:00+00,11:58:00,EST,0.5,"Key West; 8.6 mi NW of",24.64097,-81.89827,Karenia brevis,0,HABW251217-006
615247.258900002,69753.5009000003,4327306,2025/12/12 00:00:00+00,12:07:00,EST,0.5,"Key West; 5.5 mi NW of",24.6128,-81.87297,Karenia brevis,0,HABW251217-007
617803.6974,66522.2092000004,4327307,2025/12/12 00:00:00+00,12:15:00,EST,0.5,"Key West; 3 mi NW of",24.58325,-81.84827,Karenia brevis,0,HABW251217-008
621393.067200001,63366.3285999997,4327308,2025/12/12 00:00:00+00,12:23:00,EST,0.5,Key West Harbor,24.55421,-81.81337,Karenia brevis,0,HABW251217-009
622379.992199998,58557.7177999998,4327309,2025/12/12 00:00:00+00,12:31:00,EST,0.5,"Key West; 2.3 mi S of",24.51067,-81.80447,Karenia brevis,0,HABW251217-010
624738.228599999,53840.4954000004,4327310,2025/12/12 00:00:00+00,12:40:00,EST,0.5,"Key West; 5.5 mi S of",24.46773,-81.78203,Karenia brevis,0,HABW251217-011
535352.3517,420596.6409,4327311,2025/12/17 00:00:00+00,07:47:00,EST,0.5,North Shore Park Beach (Middle Tampa Bay),27.7843,-82.6237,Karenia brevis,0,HABW251217-012
535039.819899999,419515.8815,4327312,2025/12/17 00:00:00+00,07:28:00,EST,0.5,Spa Beach (Middle Tampa Bay),27.7746,-82.627,Karenia brevis,0,HABW251217-013
534772.653099999,417002.9767,4327313,2025/12/17 00:00:00+00,09:58:00,EST,0.5,Lassing Park (Middle Tampa Bay),27.752,-82.63,Karenia brevis,0,HABW251217-014
529619.031800002,412249.0657,4327314,2025/12/17 00:00:00+00,09:01:00,EST,0.5,Maximo Park (Lower Tampa Bay),27.7097,-82.6829,Karenia brevis,0,HABW251217-015
520439.856600001,418851.24,4327315,2025/12/17 00:00:00+00,08:31:00,EST,0.5,Treasure Island Beach,27.77,-82.7755,Karenia brevis,0,HABW251217-016
243036.823199999,680695.8375,4327316,2025/12/16 00:00:00+00,10:40:00,CST,0.3,"Military Point; W of (East Bay)",30.124111,-85.631,Karenia brevis,164747,HABW251217-017
247286.423599999,678306.0851,4327317,2025/12/16 00:00:00+00,10:49:00,CST,0.3,"Fred Bayou; N of (East Bay)",30.103083,-85.586528,Karenia brevis,103034,HABW251217-018
250174.702500001,678327.8878,4327318,2025/12/16 00:00:00+00,10:56:00,CST,0.3,"Cedar Point; NE of (East Bay)",30.103611,-85.556528,Karenia brevis,90047,HABW251217-019
255131.395100001,672762.1188,4327319,2025/12/16 00:00:00+00,11:04:00,CST,0.3,"Little Oyster Bar Point; NE of (East Bay)",30.054028,-85.504333,Karenia brevis,4333,HABW251217-020
234342.427999999,688744.9892,4327320,2025/12/16 00:00:00+00,11:40:00,CST,0.3,"Posten Bayou; NW of (West Bay)",30.195556,-85.7225,Karenia brevis,26333,HABW251217-021
231887.007599998,695899.1084,4327321,2025/12/16 00:00:00+00,11:51:00,CST,0.3,"Cedar Hammock; W of (West Bay)",30.259694,-85.749083,Karenia brevis,667,HABW251217-022
224455.123100001,697301.9232,4327322,2025/12/16 00:00:00+00,12:02:00,CST,0.3,"Coon Point; 1.1 mi SW of (West Bay)",30.271361,-85.826611,Karenia brevis,0,HABW251217-023
235206.7586,691915.0043,4327323,2025/12/16 00:00:00+00,12:19:00,CST,0.3,"West Bay Point; SE of (North Bay)",30.224222,-85.713972,Karenia brevis,17333,HABW251217-024
238116.471099999,695501.024,4327324,2025/12/16 00:00:00+00,12:27:00,CST,0.3,"Little Oyster Bar Point; NW of (North Bay)",30.256889,-85.684222,Karenia brevis,21333,HABW251217-026
241811.3402,695648.4915,4327325,2025/12/16 00:00:00+00,12:35:00,CST,0.3,"Bailey Bridge; E of (North Bay)",30.258667,-85.645806,Karenia brevis,333,HABW251217-027
627122.086100001,214041.354,4327326,2025/12/16 00:00:00+00,07:55:00,EST,0.5,South Marco Beach,25.9117,-81.7294,Karenia brevis,0,HABW251217-029
618956.794,238300.1817,4327327,2025/12/16 00:00:00+00,08:55:00,EST,0.5,Naples Pier,26.1316,-81.8067,Karenia brevis,0,HABW251217-030
617789.910500001,246682.1484,4327328,2025/12/16 00:00:00+00,09:35:00,EST,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW251217-031
617013.643100001,251824.5491,4327329,2025/12/16 00:00:00+00,10:45:00,EST,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW251217-033
615674.815000001,257468.9957,4327330,2025/12/16 00:00:00+00,11:30:00,EST,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW251217-034
98230.2027999982,706054.8737,4327331,2025/12/16 00:00:00+00,12:21:00,CST,0.5,Pensacola Beach Pier,30.3273,-87.1419,Karenia brevis,0,HABW251217-036
98498.433699999,706966.189,4327332,2025/12/16 00:00:00+00,13:47:00,CST,0.5,Fishing Bend,30.33557,-87.13935,Karenia brevis,0,HABW251217-038
731335.451000001,487253.7945,4327333,2025/12/16 00:00:00+00,08:23:00,EST,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW251217-039
788664.585299999,234318.2602,4327334,2025/12/15 00:00:00+00,13:56:00,EST,1,Dania Beach Fishing Pier,26.058006,-80.10887,Karenia brevis,0,HABW251217-041
790294.9166,254022.6038,4327335,2025/12/15 00:00:00+00,12:52:00,EST,1,Pompano Beach Fisher Family Pier,26.235,-80.0863,Karenia brevis,0,HABW251217-043
791367.725099999,263105.1565,4327336,2025/12/15 00:00:00+00,12:09:00,EST,1,Deerfield Beach Fishing Pier,26.316484,-80.07265,Karenia brevis,0,HABW251217-044
314535.505199999,636224.8442,4327337,2025/12/12 00:00:00+00,09:47:00,EST,0.1,"Millender Street; S of (St. George Sound)",29.7301,-84.88478,Karenia brevis,1667,HABW251217-046
527328.774599999,517816.6062,4327338,2025/12/13 00:00:00+00,12:40:00,EST,2,"South Blind Creek; 2.4 mi W of",28.66045,-82.694817,Karenia brevis,0,HABW251217-047
740298.106800001,450402.4366,4327339,2025/12/16 00:00:00+00,07:05:00,EST,0.5,"Ballyshannon Street; E of",28.0164,-80.532,Karenia brevis,0,HABW251217-049
739645.204500001,450228.5486,4327340,2025/12/16 00:00:00+00,07:20:00,EST,0.5,"Macfarlane Street; W of (Indian River)",28.015,-80.5387,Karenia brevis,0,HABW251217-050
540569.603100002,373443.0597,4327341,2025/11/05 00:00:00+00,11:01:00,,1,"City Island; N of (Sarasota Bay)",27.35917,-82.57619,Karenia brevis,0,HABW251217-069
541277.715399999,372151.9772,4327342,2025/11/05 00:00:00+00,11:45:00,EST,1,"City Island; NE of (Sarasota Bay)",27.34747,-82.56917,Karenia brevis,0,HABW251217-070
540078.9714,371289.7114,4327343,2025/11/05 00:00:00+00,11:31:00,EST,0.5,"Quick Point; NE of (Sarasota Bay)",27.33983,-82.58141,Karenia brevis,0,HABW251217-071
540772.6006,369377.6778,4327344,2025/11/05 00:00:00+00,13:32:00,EST,1,"St. Armands Key; NE of (Sarasota Bay)",27.32254,-82.57461,Karenia brevis,0,HABW251217-072
542555.920299999,367644.9682,4327345,2025/11/05 00:00:00+00,13:06:00,EST,0.5,"Bay Island; N of (Sarasota Bay)",27.30675,-82.55676,Karenia brevis,0,HABW251217-073
541418.5535,373543.9526,4327346,2025/11/05 00:00:00+00,10:46:00,EST,1,"Indian Beach; SW of (Sarasota Bay)",27.35999,-82.56758,Karenia brevis,0,HABW251217-074
542515.835000001,372588.395,4327347,2025/11/05 00:00:00+00,12:12:00,EST,1,"Centennial Park; NW of (Sarasota Bay)",27.35127,-82.55658,Karenia brevis,0,HABW251217-075
542515.835000001,372588.395,4327348,2025/11/05 00:00:00+00,12:15:00,EST,1,"Centennial Park; NW of (Sarasota Bay)",27.35127,-82.55658,Karenia brevis,0,HABW251217-076
542230.318100002,370994.8298,4327349,2025/11/05 00:00:00+00,12:30:00,EST,1,"Causeway Park; W of (Sarasota Bay)",27.33695,-82.55966,Karenia brevis,0,HABW251217-077
543222.893300001,369729.4005,4327350,2025/11/05 00:00:00+00,12:42:00,EST,0.5,"Island Park; SW of (Sarasota Bay)",27.32545,-82.54976,Karenia brevis,0,HABW251217-078
543989.107500002,367742.8922,4327351,2025/11/05 00:00:00+00,12:55:00,EST,1,"Bay Island Park; NE of (Sarasota Bay)",27.30748,-82.54224,Karenia brevis,0,HABW251217-079
535696.5823,376489.382,4327352,2025/11/05 00:00:00+00,09:44:00,EST,1,"Whale Key; S of (Sarasota Bay)",27.3871,-82.6252,Karenia brevis,0,HABW251217-080
535696.5823,376489.382,4327353,2025/11/05 00:00:00+00,09:47:00,EST,1,"Whale Key; S of (Sarasota Bay)",27.3871,-82.6252,Karenia brevis,0,HABW251217-081
538104.866099998,374772.9858,4327354,2025/11/05 00:00:00+00,10:07:00,EST,1,"Bishops Point; SE of (Sarasota Bay)",27.3714,-82.601,Karenia brevis,0,HABW251217-082
469101.566199999,410831.8344,4327355,2025/12/17 00:00:00+00,09:54:00,EST,5.1,"Pass-a-Grille Beach; 34 mi W of",27.7014,-83.2979,Karenia brevis,0,HABW251217-083
469101.566199999,410831.8344,4327356,2025/12/17 00:00:00+00,09:54:00,EST,11,"Pass-a-Grille Beach; 34 mi W of",27.7014,-83.2979,Karenia brevis,0,HABW251217-084
469101.566199999,410831.8344,4327357,2025/12/17 00:00:00+00,09:54:00,EST,22,"Pass-a-Grille Beach; 34 mi W of",27.7014,-83.2979,Karenia brevis,0,HABW251217-085
539871.1965,375105.2043,4327358,2025/11/05 00:00:00+00,10:20:00,EST,1,Mid-Sarasota Bay,27.37421,-82.58307,Karenia brevis,0,HABW251217-087
540907.267700002,376258.7507,4327359,2025/11/05 00:00:00+00,10:32:00,EST,1,"Stephens Point; NW of (Sarasota Bay)",27.38449,-82.57244,Karenia brevis,0,HABW251217-091
537553.659699999,372878.9042,4327360,2025/11/05 00:00:00+00,11:16:00,EST,0.5,"Longboat Key; E of (Sarasota Bay)",27.3544,-82.6068,Karenia brevis,0,HABW251217-097
543430.5275,365851.817,4327361,2025/11/05 00:00:00+00,14:12:00,EST,1,"Edwards Island; S of (Roberts Bay; Sarasota)",27.29051,-82.54812,Karenia brevis,0,HABW251217-103
543408.6668,365023.1447,4327362,2025/11/05 00:00:00+00,13:57:00,EST,0.5,"Philippe Creek; N of (Roberts Bay; Sarasota)",27.28305,-82.54844,Karenia brevis,0,HABW251217-106
544373.712400001,362962.4016,4327363,2025/11/05 00:00:00+00,13:34:00,EST,0.5,"Philippe Creek; S of (Roberts Bay; Sarasota)",27.26439,-82.53892,Karenia brevis,0,HABW251217-107
544759.6395,362419.5194,4327364,2025/11/05 00:00:00+00,13:20:00,EST,0.5,"Stickney Point Bridge; NW of (Roberts Bay; Sarasota)",27.25946,-82.53508,Karenia brevis,0,HABW251217-108
545772.149099998,361384.4195,4327365,2025/11/05 00:00:00+00,12:59:00,EST,1,"Stickney Point Bridge; SE of (Little Sarasota Bay)",27.25003,-82.52496,Karenia brevis,0,HABW251217-109
546775.241999999,360242.6867,4327366,2025/11/05 00:00:00+00,12:42:00,EST,1,"Coral Cove; S of (Little Sarasota Bay)",27.23964,-82.51495,Karenia brevis,0,HABW251217-110
547082.686900001,358437.4528,4327367,2025/11/05 00:00:00+00,12:26:00,EST,0.5,"Blind Pass; NE of (Little Sarasota Bay)",27.22335,-82.51206,Karenia brevis,0,HABW251217-111
547789.3464,358045.1251,4327368,2025/11/05 00:00:00+00,12:12:00,EST,0.5,"Bird Keys; N of (Little Sarasota Bay)",27.21974,-82.50496,Karenia brevis,0,HABW251217-112
548071.399500001,355334.6005,4327369,2025/11/05 00:00:00+00,11:51:00,EST,0.5,"Spanish Point; S of (Little Sarasota Bay)",27.1953,-82.50244,Karenia brevis,0,HABW251217-113
548479.133299999,354495.6189,4327370,2025/11/05 00:00:00+00,11:34:00,EST,0.5,"Blackburn Point Road; N of (Little Sarasota Bay)",27.1877,-82.49842,Karenia brevis,0,HABW251217-114
549241.382599998,353058.0153,4327371,2025/11/05 00:00:00+00,11:12:00,EST,0.5,Dryman Bay,27.17467,-82.49089,Karenia brevis,0,HABW251217-115
550030.008099999,351500.8607,4327372,2025/11/05 00:00:00+00,10:49:00,EST,1,Northern Blackburn Bay,27.16056,-82.48311,Karenia brevis,0,HABW251217-116
550567.977499999,350069.4757,4327373,2025/11/05 00:00:00+00,10:29:00,EST,0.5,Mid-Blackburn Bay,27.14761,-82.47785,Karenia brevis,0,HABW251217-117
710557.7344,545987.1818,4327374,2025/09/11 00:00:00+00,12:35:00,EDT,0.3,Deadmans Cove (Mosquito Lagoon),28.88401,-80.80975,Karenia brevis,0,HABW250912-013
708395.367699999,543877.4081,4327375,2025/09/11 00:00:00+00,13:04:00,EDT,0.3,"East Halifax Avenue; S of (Mosquito Lagoon)",28.86552,-80.83251,Karenia brevis,0,HABW250912-014
711749.924699999,538853.9579,4327376,2025/09/11 00:00:00+00,12:51:00,EDT,0.3,"Bird Island; 1.5 mi NW of (Mosquito Lagoon)",28.81952,-80.79941,Karenia brevis,0,HABW250912-015
749016.960499998,428871.8046,4327377,2025/09/11 00:00:00+00,10:27:00,EDT,0.5,"Roseate Island; NE of (Indian River)",27.82037,-80.44951,Karenia brevis,0,HABW250912-016
744358.3891,436257.6766,4327378,2025/09/11 00:00:00+00,10:43:00,EDT,0.5,"Barefoot Bay Pier; NE of (Indian River)",27.88805,-80.49474,Karenia brevis,0,HABW250912-017
745669.978500001,437967.0865,4327379,2025/09/11 00:00:00+00,10:51:00,EDT,0.5,"Pepper Cove; W of (Indian River)",27.9031,-80.4809,Karenia brevis,0,HABW250912-018
742232.5462,444730.9288,4327380,2025/09/11 00:00:00+00,11:04:00,EDT,0.5,"Heron Drive; NW of (Washburn Cove)",27.96486,-80.51393,Karenia brevis,0,HABW250912-019
739626.1127,450279.1183,4327381,2025/09/11 00:00:00+00,11:17:00,EDT,0.5,"Ballyshannon Street; SW of (Indian River)",28.01546,-80.53888,Karenia brevis,0,HABW250912-020
96793.4849999994,714215.1019,4327382,2025/09/11 00:00:00+00,11:59:00,CDT,0.3,"Butchpen Cove; 1.7 mi N of (Pensacola Bay)",30.400472,-87.159028,Karenia brevis,0,HABW250912-021
100587.6767,717427.4039,4327383,2025/09/11 00:00:00+00,12:31:00,CDT,0.3,"Garcon Point; 1.8 mi W of (Pensacola Bay)",30.430278,-87.120361,Karenia brevis,0,HABW250912-022
102416.564300001,724193.0146,4327384,2025/09/11 00:00:00+00,10:50:00,CDT,0.3,"Trout Bayou; 1.2 mi SW of (Escambia Bay)",30.491639,-87.103083,Karenia brevis,0,HABW250912-023
653538.238200001,181740.9034,4327385,2025/09/10 00:00:00+00,12:55:00,EDT,0.5,"Pavilion Key; 9.1 mi SW of",25.616,-81.472,Karenia brevis,0,HABW250912-024
664519.425099999,188961.853,4327386,2025/09/10 00:00:00+00,10:10:00,EDT,0.5,"Pavilion Key; 1 mi SW of",25.679,-81.361,Karenia brevis,0,HABW250912-025
603864.7502,213224.3817,4327387,2025/09/11 00:00:00+00,09:38:00,EDT,0.5,"Caxambas Pass; 15 mi W of",25.908,-81.962,Karenia brevis,0,HABW250912-026
613989.772799999,223606.3421,4327388,2025/09/11 00:00:00+00,13:40:00,EDT,0.5,"Marco Island; 7.2 mi NW of",26,-81.859,Karenia brevis,0,HABW250912-027
98230.2027999982,706054.8737,4327389,2025/09/11 00:00:00+00,10:02:00,CDT,0.5,Pensacola Beach Pier,30.3273,-87.1419,Karenia brevis,0,HABW250912-028
98498.8009000011,706980.6124,4327390,2025/09/11 00:00:00+00,10:23:00,CDT,0.5,Fishing Bend,30.3357,-87.13935,Karenia brevis,0,HABW250912-029
91632.7413000017,714501.4462,4327391,2025/09/11 00:00:00+00,11:01:00,CDT,0.5,Palafox Pier (Pensacola Bay),30.40185,-87.21285,Karenia brevis,0,HABW250912-030
521854.126400001,473240.3127,4327392,2025/09/11 00:00:00+00,13:50:00,EDT,0.2,"Green Key Beach; N of",28.259596,-82.755542,Karenia brevis,0,HABW250912-031
526076.8299,484595.3139,4327393,2025/09/11 00:00:00+00,14:44:00,EDT,0.2,Hudson Beach,28.361445,-82.711208,Karenia brevis,0,HABW250912-032
696709.873799998,91321.8454,4327394,2025/09/10 00:00:00+00,,,7.7,"Stirrup Key; 3.7 mi N of",24.79225,-81.06316,Karenia brevis,0,HABW250912-033
693297.065299999,92641.5366000002,4327395,2025/09/10 00:00:00+00,12:33:00,EDT,0.5,"Rachel Key; 5.6 mi N of",24.80488,-81.09662,Karenia brevis,0,HABW250912-034
150364.710099999,713000.1711,4327396,2025/09/11 00:00:00+00,07:00:00,CDT,0.5,"Brooks Bridge; W of (Santa Rosa Sound)",30.4008,-86.6008,Karenia brevis,0,HABW250915-001
162662.312399998,706146.0242,4327397,2025/09/11 00:00:00+00,08:00:00,CDT,0.5,"Pelican Beach; 2.9 mi S of",30.341333,-86.471283,Karenia brevis,0,HABW250915-002
520697.005899999,554569.3682,4327398,2025/09/11 00:00:00+00,14:44:00,EDT,0.5,"Bungalow Pass; S of",28.992,-82.759,Karenia brevis,0,HABW250915-003
517744.4683,558093.7323,4327399,2025/09/11 00:00:00+00,11:26:00,EDT,0.5,"Bird Creek Boat Ramp; 2.3 mi NW of (Withlacoochee Bay)",29.024,-82.789,Karenia brevis,0,HABW250915-004
534638.4001,417868.0779,4327400,2025/09/15 00:00:00+00,07:34:00,EDT,0.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250915-005
534638.4001,417868.0779,4327401,2025/09/15 00:00:00+00,07:35:00,EDT,4.9,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250915-006
534255.223499998,399727.8494,4327402,2025/09/15 00:00:00+00,08:16:00,EDT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,0,HABW250915-007
536474.075599998,398488.7622,4327403,2025/09/15 00:00:00+00,08:34:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW250915-008
532899.667199999,388540.9007,4327404,2025/09/15 00:00:00+00,09:09:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW250915-009
529396.8631,383172.6318,4327405,2025/09/15 00:00:00+00,10:23:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,0,HABW250915-010
524174.4219,393179.5007,4327406,2025/09/15 00:00:00+00,09:48:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW250915-011
514634.8565,441861.8973,4327407,2025/09/15 00:00:00+00,09:58:00,EDT,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW250915-012
516101.876400001,423484.4676,4327408,2025/09/15 00:00:00+00,11:02:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW250915-013
524197.909400001,401486.5799,4327409,2025/09/15 00:00:00+00,11:52:00,EDT,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,0,HABW250915-014
528904.193399999,412463.5663,4327410,2025/09/15 00:00:00+00,12:22:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW250915-015
525456.319899999,437856.6227,4327411,2025/09/15 00:00:00+00,08:58:00,EDT,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250915-016
523272.835999999,419812.5906,4327412,2025/09/15 00:00:00+00,08:08:00,EDT,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250915-017
520862.401999999,472061.302,4327413,2025/09/15 00:00:00+00,10:49:00,EDT,0.1,"Gulf Harbors; NW of",28.24907,-82.76579,Karenia brevis,0,HABW250915-018
520862.401999999,472061.302,4327414,2025/09/15 00:00:00+00,10:49:00,EDT,0.7,"Gulf Harbors; NW of",28.24907,-82.76579,Karenia brevis,0,HABW250915-019
519415.546799999,467839.8699,4327415,2025/09/15 00:00:00+00,11:53:00,EDT,0.1,"Baileys Bluff Estates; N of",28.21119,-82.78099,Karenia brevis,0,HABW250915-020
519415.546799999,467839.8699,4327416,2025/09/15 00:00:00+00,11:53:00,EDT,0.6,"Baileys Bluff Estates; N of",28.21119,-82.78099,Karenia brevis,0,HABW250915-021
535040.616300002,374935.1638,4327417,2025/09/15 00:00:00+00,09:05:00,EDT,0.5,Longboat Key Beach,27.37317,-82.63202,Karenia brevis,0,HABW250915-022
541968.924600001,369866.8538,4327418,2025/09/15 00:00:00+00,08:40:00,EDT,0.5,Ringling Causeway,27.32682,-82.56244,Karenia brevis,0,HABW250915-023
540080.280499998,368600.1299,4327419,2025/09/15 00:00:00+00,09:35:00,EDT,0.5,North Lido Beach,27.31561,-82.58171,Karenia brevis,0,HABW250915-024
540533.581500001,368093.4201,4327420,2025/09/15 00:00:00+00,09:45:00,EDT,0.5,Lido Beach Casino,27.311,-82.57718,Karenia brevis,0,HABW250915-025
541517.045499999,366681.1727,4327421,2025/09/15 00:00:00+00,10:00:00,EDT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW250915-026
542971.579300001,363033.5954,4327422,2025/09/15 00:00:00+00,10:45:00,EDT,0.5,Siesta Beach,27.26518,-82.5531,Karenia brevis,0,HABW250915-027
546590.088399999,357885.1741,4327423,2025/09/15 00:00:00+00,11:10:00,EDT,0.5,Turtle Beach,27.21843,-82.51711,Karenia brevis,0,HABW250915-028
551257.2053,347380.7693,4327424,2025/09/15 00:00:00+00,11:25:00,EDT,0.5,Nokomis Beach,27.12332,-82.47122,Karenia brevis,0,HABW250915-029
551506.756499998,346328.9635,4327425,2025/09/15 00:00:00+00,11:10:00,EDT,0.5,North Jetty,27.11382,-82.46883,Karenia brevis,0,HABW250915-030
552311.0462,344842.1313,4327426,2025/09/15 00:00:00+00,10:45:00,EDT,0.5,Venice Beach,27.10034,-82.46089,Karenia brevis,0,HABW250915-031
553136.401000001,342401.778,4327427,2025/09/15 00:00:00+00,10:30:00,EDT,0.5,Service Club Park,27.07827,-82.45286,Karenia brevis,0,HABW250915-032
553277.657600001,341873.8864,4327428,2025/09/15 00:00:00+00,10:15:00,EDT,0.5,"Venice Fishing Pier; N of",27.0735,-82.4515,Karenia brevis,0,HABW250915-033
553634.132599998,341079.9859,4327429,2025/09/15 00:00:00+00,09:55:00,EDT,0.5,Brohard Beach,27.06631,-82.448,Karenia brevis,0,HABW250915-034
557166.7632,334906.7345,4327430,2025/09/15 00:00:00+00,09:20:00,EDT,0.5,Manasota Beach,27.01031,-82.41312,Karenia brevis,0,HABW250915-035
559955.690200001,329716.3916,4327431,2025/09/15 00:00:00+00,08:55:00,EDT,0.5,Blind Pass Beach,26.96324,-82.38565,Karenia brevis,0,HABW250915-036
572967.604499999,301964.5474,4327432,2025/09/15 00:00:00+00,08:36:00,EDT,0.2,Boca Grande Pass,26.7117,-82.2583,Karenia brevis,0,HABW250916-001
578805.564199999,298717.6124,4327433,2025/09/15 00:00:00+00,10:44:00,EDT,0.2,"Old Tom Bayou; mouth of (Pine Island Sound)",26.6817,-82.2,Karenia brevis,0,HABW250916-002
576835.750599999,290639.8303,4327434,2025/09/15 00:00:00+00,08:51:00,EDT,0.2,Captiva Pass,26.6092,-82.221,Karenia brevis,0,HABW250916-003
580466.9943,289588.0947,4327435,2025/09/15 00:00:00+00,10:21:00,EDT,0.2,"Captiva Rocks; SW of (Pine Island Sound)",26.59925,-82.18463,Karenia brevis,0,HABW250916-004
579381.237100001,284493.0044,4327436,2025/09/15 00:00:00+00,09:04:00,EDT,0.2,Redfish Pass (Pine Island Sound),26.5535,-82.1963,Karenia brevis,0,HABW250916-005
581903.993900001,285298.0848,4327437,2025/09/15 00:00:00+00,09:09:00,EDT,0.2,"Redfish Pass; 1.8 mi E of (Pine Island Sound)",26.560417,-82.170817,Karenia brevis,0,HABW250916-006
